OBV3DaySlope,OBV4DaySlope,OBV10DaySlope,AD3DaySlope,AD4DaySlope,SlowStochastic,SlowSto1DaySlope,SlowSto5DaySlope,14DayRSI,14DayRSI1DaySlope,VIXClose,VIX1DaySlope,VIX10DaySlope,VIXSlowStochastic,BuySell
3862160000,1482722000,-285120897,648825423.3,1511963808,78.12309438,-0.172173176,-3.652318084,56.28013307,0.614724977,11.93,0.12,0.07,41.61358811,1
3702840000,3777458000,-107931418.2,2431534804,1472372354,94.70079452,16.57770014,2.509890379,63.27044652,6.990313451,10.97,-0.96,0.055757576,21.23142251,1
244460000,1648786000,58850860.61,1567532176,1802670049,87.48709085,-7.213703668,3.517275726,60.22877266,-3.041673868,11.37,0.4,0.085575758,29.72399151,1
169820000,870378000,162310666.7,-558829277.2,574979007.7,88.25897742,0.771886567,2.92914162,60.44788223,0.219109576,11.29,-0.08,0.069212121,28.02547771,1
3529215000,1529683000,341744466.7,745359898.3,365692815.1,90.61885125,2.359873827,1.854969663,61.15253479,0.704652561,11.45,0.16,0.041575758,31.42250531,1
3643840000,3581885000,511773490.9,2402866376,1337017363,95.8559739,5.237122653,0.544211915,66.49058502,5.33805023,10.88,-0.57,-0.036909091,19.32059448,1
3576480000,3596604000,690030084.8,1422750063,1886141715,96.34401704,0.488043143,2.531084886,69.32108488,2.830499853,10.85,-0.03,-0.123393939,18.6836518,1
3412375000,3498309000,680437884.8,976642042.8,1279763387,96.60057235,0.256555306,2.240835565,72.95328259,3.632197709,11.07,0.22,-0.114484848,23.35456476,1
3435320000,3438671000,495637612.1,2337417352,1757650696,100,3.39942765,1.950689595,75.36526714,2.411984554,10.74,-0.33,-0.106424242,16.34819533,1
3648250000,3545960000,320776000,3178865573,2605587755,98.25794512,-1.742054882,0.845992539,78.00712434,2.641857204,11.97,1.23,-0.028121212,42.46284501,1
51610000,1464798000,144308254.5,2047169006,2568256518,96.52469197,-1.733253144,0.201872263,76.47082366,-1.53630068,11.76,-0.21,0.044787879,38.00424628,1
-79655000,717647000,53030048.48,2385288433,2407971090,99.87242155,3.347729579,0.306839038,77.40107828,0.930254612,11.49,-0.27,0.041030303,32.27176221,1
-47880000,-1465455000,-524695787.9,-502257056.6,-981130437.3,75.39026244,1.288173692,-3.32788698,60.75723283,0.735827631,12.3,0.44,-0.037818182,70.39274924,1
-3107680000,-3140301000,-408964569.7,856082123.4,-76361613.92,55.60298754,-1.786567736,-0.697453366,43.73800569,-1.06502838,12.5,-0.46,0.159878788,49.22178988,1
63775000,-1178297000,-233526781.8,2159541013,1350724880,67.20800555,11.60501801,0.968712622,52.3963962,8.65839051,11.53,-0.97,0.134606061,30.35019455,1
-159590000,-1369228000,-144791860.6,-181651598.9,-759144925.5,33.98960599,25.47956827,-5.235481089,47.97657921,12.076334,14.66,-1.3,0.444424242,71.47886066,1
-222565000,-794235000,-129072169.7,1566658607,274886844.2,25.32699869,-8.662607307,-2.42602602,44.88072929,-3.095849922,14.42,-0.24,0.385636364,67.25350929,1
-3394870000,-1516493000,-144694787.9,-958912173.9,294101777.5,20.22091457,-5.106084112,-0.035568407,43.11469177,-1.766037521,14.93,0.51,0.290606061,76.23238095,1
63760000,-1294686000,-160904812.1,-297400042.2,-299676377.9,42.66492637,22.4440118,5.454108587,52.04681465,8.93212288,14.15,-0.78,0.18830303,62.499989,1
72030000,-648010000,-132400981.8,341030323.1,-308972766.4,33.58306582,-9.081860557,1.652484733,48.71359611,-3.333218541,14.63,0.48,0.063575758,70.95069173,1
93645000,800077000,-9675490.909,7685292.704,407968175.2,65.92139614,32.33833033,9.455094616,58.82535946,10.11176335,10.84,-3.79,-0.263030303,4.225351369,1
78210000,-1395611000,-441352139.4,-1682803739,-1452860902,52.04736661,10.40462155,-12.03657244,43.99268263,4.390649523,14.66,-0.93,0.493515152,75.66766701,1
4072290000,1626416000,-348190751.5,687137565.3,-709230972.1,71.2164341,19.16906749,-9.518354762,51.05254095,7.059858315,12.04,-2.62,0.487272727,36.79525768,1
3498995000,3777739000,-77107345.45,1459001663,1124659779,84.70451777,13.48808368,1.119560001,55.67185197,4.619311025,10.93,-1.11,0.349333333,20.32641251,1
3193200000,3380751000,265572866.7,1537811227,1377510827,90.43206014,5.727542369,13.02357813,57.22810405,1.556252081,10.72,-0.21,0.198545455,17.21068505,1
3301735000,3254247000,520585478.8,1649756199,1717992872,98.20342911,7.771368963,11.1527751,59.31521842,2.087114369,10.02,-0.7,0.017030303,6.824926829,1
-231595000,534757000,193232339.4,-192328313.9,270486434.1,71.67150492,15.26203481,-1.554891683,50.23686492,6.468153046,11.19,-1.35,0.196181818,26.26263005,1
2950230000,1050915000,63342872.73,1164830118,153931265,73.89702208,2.225517153,-1.040578922,51.11981927,0.882954344,11.11,-0.08,0.141090909,25.10822873,1
-53810000,1138026000,10513672.73,934861886,1223452973,72.01779243,-1.879229651,0.362008753,50.30810705,-0.811712221,10.89,-0.22,0.052787879,21.9336251,1
32435000,608525000,41294436.36,1634482599,1204024166,89.54494772,17.52715529,6.661724271,57.14325907,6.835152022,10.3,-0.59,-0.002363636,13.41991536,1
3119645000,1256924000,108396018.2,1725315213,1699668173,94.07518867,4.530240955,6.045529313,58.72362878,1.580369712,9.9,-0.4,-0.138787879,7.647908752,1
-313765000,-1472613000,8100872.727,68326886.43,-1073791916,26.61749655,3.311098396,-13.50708158,38.63338735,1.446969612,13.19,-1.07,0.170121182,51.54027825,1
2782820000,923803000,80731969.7,2019588002,881414082.5,54.96062905,28.3431325,-3.855820476,49.38238506,10.7489977,11.35,-1.84,-0.088969739,29.73933297,1
-3900000,1111854000,160317363.6,672944383.5,1179019081,45.01586624,-9.944762818,6.460010774,46.31685124,-3.065533819,12.25,0.9,-0.293697024,40.40283881,1
-2815940000,-1134846000,75811242.42,-1284303440,-199492836.8,37.59764048,-7.418225756,4.698085433,44.53468197,-1.782169265,12.23,-0.02,-0.184666667,40.16587202,1
-128905000,-1197589000,-66040096.97,-1977346815,-1610591374,42.50333948,4.905698998,1.440869728,46.32456584,1.789883866,11.28,-0.95,-0.116606061,28.90994918,1
2633240000,984845000,-72492006.06,-1067584318,-1382418732,43.93407006,1.430730582,-2.456564474,46.86313431,0.538568472,11.32,0.04,-0.207090909,29.38388277,1
2707640000,2668988000,58006115.15,1035646817,-36668720.45,46.41099069,2.47692063,0.912667849,47.83891207,0.975777758,11.7,0.38,-0.283939394,33.88625191,1
2685620000,2688440000,283303975.8,1875611996,1350002781,57.37705462,10.96606393,4.346647949,52.93941254,5.100500467,11.22,-0.48,-0.402848485,28.19904879,1
2990885000,2879171000,415624357.6,1647598602,1760434067,75.38397054,18.00691593,7.920424669,58.39543281,5.456020277,10.59,-0.63,-0.295818182,20.7345947,1
3029420000,2942561000,432160418.2,529341946.7,1000617180,81.6597673,6.275796753,10.44243743,60.13033669,1.734903872,10.13,-0.46,-0.239757576,15.28435838,1
-389765000,1041647000,363741678.8,-428112651.1,154547947.7,55.08703691,-26.57273039,4.163480511,51.33307118,-8.797265507,12.23,2.1,-0.090424242,40.16587202,1
-57925000,429438000,273408927.3,168458773.2,-78357636.59,65.5466928,10.45965589,-0.395765728,54.29442605,2.961354869,11.63,-0.6,-0.084848485,33.05686812,1
10240000,-703493000,143005830.3,621749180.6,329306572.9,64.9482966,-0.5983962,-3.698442239,54.09163781,-0.202788236,11.55,-0.08,-0.027030303,32.10900093,1
-3328210000,-1319996000,-74634230.3,-522024388.8,-44046597.73,59.95623315,-4.992063454,-3.354580861,52.33549512,-1.756142695,12.12,0.57,0.069030303,38.86255464,1
-5365000,-1339647000,-278637442.4,672566474.9,403016480,96.24590685,36.2896737,7.672728023,61.99505658,9.659561461,10.73,-1.39,0.027272727,22.39336228,1
3261340000,1295233000,-412885854.5,2923331071,1575820709,99.63480196,3.388895112,9.947382856,64.43037885,2.435322276,10.58,-0.15,-0.013333333,20.6161113,1
3299485000,3290311000,-328561018.2,3153061525,3058220947,100,0.365198042,10.97819756,64.97618559,0.545806738,10.5,-0.08,-0.024,19.66824412,1
-23205000,1292158000,-175970745.5,2036138351,2439909926,96.5345082,-3.465491802,7.691064326,63.45065865,-1.525526939,10.44,-0.06,-0.055393939,18.95734373,1
-215965000,-722241000,23252006.06,1228514352,385887883.3,86.67739235,-6.076567213,-2.95525648,59.17796712,-3.798479632,10.21,0.62,-0.089030303,9.125962837,1
-127390000,453565000,-187490745.5,-585214400.6,260984980.2,86.87430601,0.196913661,-2.922403279,59.2637134,0.085746285,10.17,-0.04,-0.056484848,8.611824086,1
3249570000,1264686000,-193448284.8,-197317942.8,-110438655.3,95.01062935,8.136323343,0.217439204,63.88812563,4.624412228,9.87,-0.3,-0.040666667,4.75578345,1
3312325000,3245931000,-150770642.4,1983116942,791325825.7,98.2098064,3.19917705,1.924493069,65.1496024,1.261476771,9.55,-0.32,-0.038666667,0.642673439,1
3190270000,3267833000,-59497078.79,2866298115,2396555831,99.92180025,1.711993848,3.78243162,68.76779684,3.618194442,9.51,-0.04,-0.046060606,1.893939155,1
3205825000,3195273000,21741775.76,3143619368,2972524447,99.90180272,-0.019997531,3.096616432,72.04763544,3.2798386,9.45,-0.06,-0.050060606,1.136363493,1
3134290000,3164123000,123202200,2825796642,2957627902,99.53319239,-0.368610331,1.073712239,73.71085749,1.663222049,9.51,0.06,-0.04030303,2.631578618,1
3042985000,3092595000,294555072.7,1810052468,2275212513,97.73498899,-1.7982034,-0.133824269,74.6509352,0.940077708,9.63,0.12,-0.042545455,4.135337828,1
3031120000,3041039000,367401121.2,1959610097,2044073505,99.6745026,1.93951361,-0.266140904,78.41972974,3.768794544,9.19,-0.44,-0.07430303,0.736196229,1
80275000,1257813000,316186072.7,2816607793,2299610730,97.64728169,-2.027220911,-0.436773186,76.09027238,-2.329457367,9.65,0.46,-0.080484848,7.792206668,1
-2684270000,-985483000,74995436.36,920042528.8,1681467081,94.24383319,-3.403448502,-1.066642571,72.21197219,-3.878300185,10.33,0.68,-0.008969697,17.60461506,1
-3600325000,-1503492000,-647940272.7,1479935935,1792273303,70.27258861,-13.07459508,-3.984763335,48.39808507,-9.826438346,13.13,1.54,0.371939394,75,1
-123090000,-1522271000,-635699133.3,674875535.1,1341439283,89.55855772,19.28596911,-1.242341877,59.30751992,10.90943486,11.76,-1.37,0.388727273,50.18115942,1
6275000,-732631000,-522189987.9,-213565737.3,-41716736.35,82.16885251,-7.389705215,-0.710036952,55.24458896,-4.062930967,11.43,-0.33,0.312666667,44.20289855,1
-148310000,574811000,-276015557.6,-681327869.9,-133007254.3,85.28324488,3.11439237,1.576838627,56.789199,1.544610043,10.65,-0.78,0.183636364,30.07246377,1
3168130000,1211184000,-14559842.42,1395988303,297398498.1,97.80184022,12.51859534,5.078319037,63.71338539,6.924186391,9.73,-0.92,0.021939394,13.4057971,1
284885000,1405265000,177017254.5,581248877.8,759344749.4,95.59027343,-2.211566785,2.769641913,62.46882773,-1.244557666,9.88,0.15,-0.136969697,16.12318841,1
-706585000,299570000,300387254.5,-448857389.6,273932901.2,97.86417165,2.273898218,4.169766684,64.51311434,2.044286612,9.67,-0.21,-0.260545455,18.65546218,1
-828540000,-1191031000,240538612.1,-449183600.1,-553779646.1,93.56626874,-4.297902912,1.662837916,63.81212889,-0.700985448,9.87,0.2,-0.310484848,22.01680672,1
-3384020000,-3591261000,-389240945.5,-1562871688,-2398697629,70.36064157,-0.247584905,-5.781128915,64.76895175,-0.187364291,11.02,-0.31,0.216424242,40.86378738,1
31700000,-1365592000,-387658824.2,629555935.5,-518548770.1,76.72252271,6.36188114,-2.822025268,67.37322005,2.604268299,10.16,-0.86,0.133636364,26.57807309,1
3199275000,1280105000,-212759121.2,2224559767,1419206366,88.70373161,11.9812089,2.601703552,71.62691627,4.253696226,9.58,-0.58,0.001818182,16.94352159,1
3099050000,3157765000,-10879969.7,2918695142,2489392095,95.70925528,7.005523668,6.854514765,73.77949002,2.15257375,9.34,-0.24,-0.128666667,12.95681063,1
3323815000,3235329000,237086393.9,1198392811,1899335566,95.53780998,-0.171445296,6.93410694,74.77947323,0.999983207,9.92,0.58,-0.210424242,22.59136213,1
6655000,1287146000,366256497,-2000085203,-389455353.8,92.93885419,-2.598955789,3.926674134,73.85187085,-0.927602383,10.18,0.26,-0.232,26.910299,1
-3486200000,-1379253000,400663169.7,-3486200000,-2583297122,84.46208072,-8.476773473,-1.125370287,66.23917917,-7.612691672,10.49,0.31,-0.19169697,32.05980066,1
1146945000,-717547000,426181684.8,79869467.5,-1357792319,97.18364131,12.72156059,-0.81269572,72.85515405,6.615974872,9.42,-1.07,-0.190181818,14.28571429,1
-145080000,788909000,-73636957.58,-197017149.6,154508721,84.46781494,-10.1293848,-0.903135631,60.94687306,-9.420532511,11.04,0.86,0.140606061,41.19601329,1
461880000,678778000,-36855345.45,442011168.6,635694411.4,99.94233312,15.47451818,1.437705214,68.24352903,7.296655971,9.77,-1.27,0.087454545,20.09966777,1
3452955000,1675451000,69852393.94,3153819738,1491996076,99.16514363,-0.777189485,2.163622955,72.53725009,4.293721054,9.15,-0.62,0.003575758,9.800664452,1
3616960000,3534217000,267651539.4,1421341843,2149071521,96.91570863,-2.249434999,1.933434648,74.85695367,2.319703578,9.22,0.07,-0.038545455,10.96345515,1
3465940000,3510688000,460837909.1,1487054933,1772526756,99.83868333,2.922974701,2.77151123,78.31484797,3.457894308,9.22,0,-0.091515152,10.96345515,1
3239635000,3376021000,536905230.3,2939310659,2033508691,99.58125785,-0.257425484,-0.004861083,79.05321588,0.738367905,9.52,0.3,-0.128727273,15.94684385,1
3348065000,3304090000,523478145.5,706920443.7,1634325062,96.10795961,-3.473298237,-0.344881882,79.63936533,0.58614945,10.08,0.56,-0.115515152,25.24916944,1
-61435000,1281282000,401421775.8,487988004.3,987590491.1,94.59075009,-1.51720952,-0.83806408,77.63952254,-1.999842784,9.82,-0.26,-0.095333333,20.93023256,1
32485000,697900000,251233533.3,2985261560,1618109115,100,5.409249907,-0.466787442,80.90198041,3.262457867,9.88,0.06,-0.052,21.9269103,1
3607645000,1455814000,102575939.4,3291642095,3037878193,99.25076459,-0.749235411,0.323105387,83.41957512,2.517594706,10.16,0.28,-0.005575758,26.57807309,1
-376000000,1224193000,-82069745.45,173191072.3,1490507062,86.46480186,-12.78596273,-1.4626301,77.62622396,-5.793351161,11.66,1.5,0.180242424,51.49501661,1
-273960000,475218000,-191705793.9,672347.9126,623434461,97.82818189,11.36338002,-0.706033455,81.34096902,3.71474506,11.91,0.25,0.287515152,55.64784053,1
48290000,-891012000,-357005321.2,975249215.9,66167590.22,95.64500394,-2.18317795,-1.013257483,78.89627708,-2.444691935,12.22,0.31,0.344424242,60.79734219,1
-21020000,752656000,-438224284.8,1487579340,1606982795,99.98603952,4.341035587,1.065075194,80.59728443,1.701007353,11.27,-0.95,0.316969697,45.0166113,1
187315000,-1806126000,-195969254.5,-815136836.1,-2383380543,25.5335596,25.38305469,0.556038256,34.83110924,6.70706216,29.059999,-4.4,2.473696879,48.69565093,1
4867930000,1897133000,-2782800,2500147053,284889229.5,36.24845529,10.71489569,-0.659048862,40.48600397,5.654894737,25.610001,-3.449998,1.999333333,40.36232223,1
3764330000,4368198000,288834848.5,1776124907,2291821255,38.28853331,2.04007802,4.935133688,41.52637377,1.040369799,24.969999,-0.640002,1.410727242,38.81642364,1
3738305000,3807007000,594278036.4,2832124821,2328441795,48.78001533,10.49148202,11.00139945,46.68780273,5.161428962,19.26,-5.709999,0.3039394,25.02415519,1
-310760000,-1906051000,-498204200,431774947.5,-1217331301,46.61061114,3.992025097,-7.152395118,45.61795332,2.071992956,19.59,-2.879999,0.074727303,25.64164711,1
3796630000,1315032000,-308920690.9,2892962861,1377046959,55.33832165,8.727710518,-2.035987365,49.94354108,4.325587762,18.73,-0.86,0.071393939,22.96242125,1
3540750000,3660266000,-40304200,2392715886,2632017831,57.4490196,2.11069795,2.112118873,50.95945132,1.015910242,18.360001,-0.369999,0.132727352,21.96433232,1
-11290000,1443538000,87786387.88,2294080945,2394381162,57.06096995,-0.388049655,3.972317629,50.75550108,-0.203950245,17.76,-0.600001,0.149818273,20.16683072,1
-90475000,617595000,93459290.91,2588911172,2429859829,60.63846295,3.577493005,2.977835193,52.63746212,1.881961041,16.540001,-1.219999,0.041091,17.17370258,1
-102855000,648232000,-84560715.15,728415033.8,597089329.5,30.37035097,12.09838889,0.302440543,41.64951642,4.806217757,21.1,-2.520001,0.272969606,21.05974645,1
3371575000,1282670000,155344993.9,2779864896,1572221467,41.60321542,11.23286445,2.672678363,45.77549759,4.125981169,20.059999,-1.040001,-0.029939533,24.32431984,1
-60365000,1286780000,519420642.4,-515350830.8,616386583.1,26.66321474,-21.68200492,3.4757374,41.81570166,-6.329817294,21.49,2.549999,-0.357030394,29.47747642,1
-118370000,552699000,496940521.2,-2161062875,-1286112131,23.92579531,-2.737419426,-2.782911199,43.01683932,1.201137661,21.77,0.28,-0.135212182,51.61683639,1
3303445000,1298453000,434139139.4,-614577700.2,-1120695287,41.54378439,17.61798908,-2.453828641,48.7480702,5.731230883,20.469999,-1.300001,-0.202727345,49.34527223,1
-103650000,472380000,-201249521.2,228467472,-50445357.53,34.50217804,1.950764155,-5.765412364,45.19168012,0.85378843,17.84,-0.18,0.01557577,35.08908095,1
-3931120000,-1691794000,63504993.94,-204991303.4,619436656.2,30.60458524,-2.39417393,-3.738010719,43.78659096,-0.983039266,15.9,-0.07,-0.185575703,20.39370079,1
-262125000,-1745653000,-19310036.36,2468815130,856478263.9,44.18377185,13.5791866,0.228523997,50.43429112,6.647700151,14.77,-1.13,-0.242727273,25.56291391,1
3282590000,1146835000,-102005666.7,972056456.5,1578812932,47.89597114,3.712199297,2.555812397,52.10189182,1.667600705,14.75,-0.02,-0.311393939,25.43046358,1
-239805000,1178079000,-200127321.2,839264134.9,1183679792,52.89500798,4.999036837,5.708388351,51.95677614,-0.145115676,14.71,-0.04,-0.250969697,25.16556291,1
95965000,657210000,-186792915.2,2534761219,1591822121,68.81900481,15.92399683,8.514007527,56.6903985,4.733622357,13.42,-1.29,-0.232787879,16.62251656,1
-3366075000,-3295980000,-281536060.6,-390658839.8,415451004,68.93795923,-18.66215551,-5.088245599,47.52687302,-8.62210119,17.02,3.8,0.080181818,44.92647059,1
-87920000,-1325019000,-218662842.4,646992843,325079273.9,88.31186542,19.37390618,-3.725517888,55.51059962,7.983726605,14.94,-2.08,0.215272727,33.0057303,1
-337160000,-967258000,-128409266.7,-151538953.7,-132803675.6,76.2967384,-12.01512701,-3.132650194,50.93111642,-4.579483207,15.43,0.49,0.292666667,37.01883399,1
-275620000,479406000,-19267490.91,148541311,488893005.1,94.83817941,18.54144101,2.18349085,56.92478682,5.993670405,13.46,-1.97,0.238909091,22.95229523,1
3530320000,1215994000,83404733.33,2166584496,838967368.9,98.51831368,3.680134271,6.568702288,59.16666868,2.241881865,12.74,-0.72,0.144848485,16.99164345,1
3447150000,3511180000,235506751.5,1527088239,1899677958,97.5884181,-0.929895579,4.077468064,59.52408353,0.357414841,12.4,-0.34,0.017818182,13.86046512,1
-173975000,584533000,282067563.6,-1004707003,-1123641985,57.33184593,3.98673855,-5.702031507,43.68527993,5.450284307,16.85,-1.06,0.658363636,68.27585422,1
3319635000,3376785000,451649278.8,-257641501.1,16342346.62,52.4767003,6.120087162,-3.253043248,47.01811198,2.679559097,15.6,-0.49,0.396424242,52.20499974,1
581090000,1725705000,419610775.8,676276844.1,-339661057.2,33.30780876,-19.16889154,-4.492974287,43.38030361,-3.63780837,16.139999,0.539999,0.297090855,58.64122066,1
